,ACTION,ADVENTURE,ANIMATION,CHILDREN,COMEDY,CRIME,DOCUMENTRY,DRAMA,FANTASY,FILM NOIR,HORROR,MUSICAL,MYSTERY,ROMANCE,SCIFI,THIRILLER,WAR,WESTERN,genre
1111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1114,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,COMEDY|DRAMA|ROMANCE
1115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADVENTURE
1116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1117,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1118,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DRAMA|ROMANCE
1119,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1120,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,DRAMA|MUSICAL
1121,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,CRIME|DRAMA
1122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,ROMANCE|WAR
1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,THIRILLER
1125,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ADVENTURE|DRAMA
1126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DOCUMENTRY
1128,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,DRAMA|MYSTERY|ROMANCE
1129,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DOCUMENTRY
1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,THIRILLER
1131,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DRAMA|ROMANCE
1132,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ADVENTURE|CHILDREN|FANTASY
1133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1134,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,DRAMA|MUSICAL
1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1136,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DRAMA|ROMANCE
1137,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,ACTION|COMEDY|CRIME|DRAMA
1138,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,ACTION|CRIME|THIRILLER
1139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DOCUMENTRY
1141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DOCUMENTRY
1142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,CRIME|THIRILLER
1143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1147,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1148,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CRIME
1151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,ROMANCE|WAR
1152,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,DRAMA|MUSICAL
1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SCIFI
1154,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,COMEDY|ROMANCE
1155,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,CRIME|DRAMA
1156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,HORROR
1157,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,MYSTERY|SCIFI
1159,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DRAMA|ROMANCE
1160,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ACTION|DRAMA
1161,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1163,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN
1164,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|DRAMA
1165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1168,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1169,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|DRAMA
1170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1172,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DRAMA|ROMANCE
1173,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,DRAMA|THIRILLER
1174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ROMANCE
1175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,DRAMA|WAR
1176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1179,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTION|COMEDY
1180,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTION|COMEDY
1181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1182,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTION|COMEDY
1183,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DOCUMENTRY
1184,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,COMEDY|WAR
1185,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|DRAMA
1186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CRIME
1187,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,ACTION|COMEDY|WESTERN
1188,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1189,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,COMEDY|ROMANCE
1190,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,CRIME|DRAMA
1191,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1193,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,CRIME|DRAMA
1194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1196,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|DRAMA
1197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,CRIME|THIRILLER
1198,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,COMEDY|HORROR
1199,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CHILDREN|DRAMA
1200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DOCUMENTRY
1201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1202,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,COMEDY|MUSICAL|ROMANCE
1203,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,COMEDY|DRAMA|WAR
1204,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,THIRILLER
1207,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,CRIME|DRAMA|THIRILLER
1208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,SCIFI|THIRILLER
1210,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DRAMA|ROMANCE
1211,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,DRAMA|MYSTERY|ROMANCE
1212,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,CRIME|DRAMA|THIRILLER
1213,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ACTION|SCIFI
1215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ROMANCE
1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,THIRILLER
1217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1218,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,ANIMATION|CHILDREN|COMEDY|ROMANCE
1219,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1220,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTION
1222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1223,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1225,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,CRIME|DRAMA
1226,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTION
1228,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,DRAMA|THIRILLER
1229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1230,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ACTION|DRAMA
1231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DOCUMENTRY
1232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1233,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CRIME
1235,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1236,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|DRAMA
1237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1238,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACTION|ADVENTURE|ROMANCE
1239,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ANIMATION|SCIFI
1240,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|DRAMA
1241,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1242,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,HORROR
1243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTION
1244,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CRIME
1245,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,WESTERN
1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,THIRILLER
1248,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTION
1250,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1251,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,THIRILLER
1253,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1254,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1255,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1257,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,COMEDY|ROMANCE
1258,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,COMEDY|ROMANCE
1259,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1260,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ROMANCE
1262,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1263,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1264,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1266,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1267,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1268,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,COMEDY|ROMANCE
1269,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1270,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1271,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|DRAMA
1272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,DRAMA|THIRILLER
1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,SCIFI|THIRILLER
1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,THIRILLER
1275,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1276,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ACTION|CRIME
1277,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,DRAMA|MUSICAL
1278,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADVENTURE|CHILDREN
1279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CRIME
1280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1281,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1282,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1283,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,DRAMA|MYSTERY
1284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1285,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,COMEDY|MUSICAL|ROMANCE
1286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ROMANCE
1289,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DRAMA|ROMANCE
1290,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1291,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CHILDREN|FANTASY
1292,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,ADVENTURE|CHILDREN|FANTASY|SCIFI
1293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DOCUMENTRY
1294,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|DRAMA
1295,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|DRAMA
1296,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DRAMA|ROMANCE
1297,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,COMEDY|MUSICAL
1298,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DRAMA|ROMANCE
1299,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DRAMA|ROMANCE
1300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTION
1303,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ACTION|CRIME
1304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1306,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DOCUMENTRY
1307,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|DRAMA
1308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1310,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|DRAMA
1311,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|DRAMA
1312,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,FILM NOIR|MYSTERY|THIRILLER
1313,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ACTION|ADVENTURE|THIRILLER
1314,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DRAMA|ROMANCE
1315,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1316,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DOCUMENTRY
1318,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1319,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1320,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1321,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1322,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1323,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,DRAMA|THIRILLER
1324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1326,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1327,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1329,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1330,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DOCUMENTRY
1331,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1332,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|DRAMA
1333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1335,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,CHILDREN|COMEDY|FANTASY
1336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1337,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1338,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|DRAMA
1339,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ROMANCE
1340,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1341,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1342,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1343,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1344,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1346,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1347,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1348,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1349,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1350,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1351,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1352,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ROMANCE
1353,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1354,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1355,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1356,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,ROMANCE|WAR
1357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTION
1358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1359,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1360,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTION
1362,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DOCUMENTRY
1363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTION
1364,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ACTION|DRAMA
1365,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,DOCUMENTRY|DRAMA
1366,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANIMATION
1367,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1369,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,DRAMA|THIRILLER
1370,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,COMEDY|HORROR
1371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTION
1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1373,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1374,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1376,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,COMEDY|ROMANCE
1377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DOCUMENTRY
1378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ROMANCE
1379,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1380,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1381,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1382,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADVENTURE|CHILDREN
1383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1384,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,COMEDY|ROMANCE
1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SCIFI
1386,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ROMANCE
1387,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1388,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1389,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CRIME
1390,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1391,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ACTION|THIRILLER
1393,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ROMANCE
1394,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1395,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1396,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1397,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,THIRILLER
1399,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DRAMA|ROMANCE
1400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
